Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
06:59:07.526,18,98.0,1603.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:07.616,18,98.0,1603.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:07.735,18,97.0,1603.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:07.825,18,97.0,1609.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:07.915,18,97.0,1609.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:08.006,18,97.0,1609.0,14.0,22.0,28.49,83.1,16.0,28.6,27.8
06:59:08.095,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,28.6,27.8
06:59:08.185,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,28.6,27.8
06:59:08.276,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,28.6,27.8
06:59:08.367,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.456,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.546,18,97.0,1609.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.635,18,96.0,1609.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.726,18,96.0,1610.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.816,18,96.0,1610.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.906,18,96.0,1610.0,14.0,22.0,28.58,83.1,16.0,27.8,27.8
06:59:08.996,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.086,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.176,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.266,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.355,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.476,18,96.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.566,18,97.0,1610.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.656,18,97.0,1611.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.745,18,97.0,1611.0,14.0,22.0,28.44,83.1,16.0,27.8,27.8
06:59:09.835,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,27.8,27.8
06:59:09.926,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,27.8,27.8
06:59:10.016,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,27.8,27.8
06:59:10.106,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,27.8,27.8
06:59:10.196,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,25.5,27.8
06:59:10.285,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.376,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.465,18,97.0,1611.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.555,18,97.0,1593.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.645,18,97.0,1593.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.735,18,97.0,1593.0,14.0,21.0,28.44,83.1,16.0,25.5,25.5
06:59:10.825,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.5,25.5
06:59:10.915,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.5,25.5
06:59:11.007,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.5,25.5
06:59:11.095,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.9,25.5
06:59:11.186,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.276,18,97.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.365,18,96.0,1593.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.456,18,96.0,1564.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.545,18,96.0,1564.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.635,18,96.0,1564.0,14.0,21.0,28.05,83.1,16.0,25.9,25.9
06:59:11.726,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.9,25.9
06:59:11.845,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.9,25.9
06:59:11.935,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.9,25.9
06:59:12.025,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.5,25.9
06:59:12.115,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.205,18,96.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.296,18,97.0,1564.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.386,18,97.0,1552.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.476,18,97.0,1552.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.565,18,97.0,1552.0,14.0,21.0,27.72,83.1,16.0,25.5,25.5
06:59:12.655,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,25.5,25.5
06:59:12.776,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,25.5,25.5
06:59:12.866,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,25.5,25.5
06:59:12.955,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,22.4,25.5
06:59:13.046,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,22.4,22.0
06:59:13.135,18,97.0,1552.0,14.0,21.0,27.27,83.1,16.0,22.4,22.0
06:59:13.225,18,96.0,1552.0,14.0,21.0,27.27,83.1,16.0,22.4,22.0
06:59:13.315,18,96.0,1507.0,14.0,21.0,27.27,83.1,16.0,22.4,22.0
06:59:13.405,18,96.0,1507.0,13.0,21.0,27.27,83.1,16.0,22.4,22.0
06:59:13.496,18,96.0,1507.0,13.0,20.0,27.27,83.1,16.0,22.4,22.0
06:59:13.586,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,22.4,22.0
06:59:13.676,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,22.4,22.0
06:59:13.765,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,22.4,22.0
06:59:13.855,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,20.8,22.0
06:59:13.945,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.036,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.125,18,96.0,1507.0,13.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.215,18,96.0,1387.0,13.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.306,18,96.0,1387.0,12.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.396,18,96.0,1387.0,12.0,20.0,25.94,83.1,16.0,20.8,18.8
06:59:14.486,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,20.8,18.8
06:59:14.576,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,20.8,18.8
06:59:14.666,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,20.8,18.8
06:59:14.755,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,14.1,18.8
06:59:14.846,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,14.1,14.1
06:59:14.935,18,96.0,1387.0,12.0,20.0,23.69,83.1,16.0,14.1,14.1
06:59:15.026,18,98.0,1387.0,12.0,20.0,23.69,83.1,16.0,14.1,14.1
06:59:15.116,18,98.0,1093.0,12.0,20.0,23.69,83.1,16.0,14.1,14.1
06:59:15.207,18,98.0,1093.0,9.0,20.0,23.69,83.1,16.0,14.1,14.1
06:59:15.295,18,98.0,1093.0,9.0,18.0,23.69,83.1,16.0,14.1,14.1
06:59:15.386,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.1
06:59:15.476,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.1
06:59:15.565,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.1
06:59:15.655,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.1
06:59:15.746,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:15.835,18,98.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:15.925,18,99.0,1093.0,9.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:16.015,18,99.0,972.0,9.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:16.105,18,99.0,972.0,8.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:16.195,18,99.0,972.0,8.0,18.0,18.19,83.1,16.0,14.1,14.5
06:59:16.285,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.376,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.465,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.555,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.645,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.735,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.825,18,99.0,972.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:16.916,18,99.0,945.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:17.006,18,99.0,945.0,8.0,18.0,16.8,83.1,16.0,14.1,14.5
06:59:17.096,18,99.0,945.0,8.0,17.0,16.8,83.1,16.0,14.1,14.5
06:59:17.186,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.276,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.365,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.455,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.545,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.635,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.725,18,99.0,945.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.815,18,99.0,947.0,8.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.905,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:17.995,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.085,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.176,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.266,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.355,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.445,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.535,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.625,18,99.0,947.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.716,18,99.0,951.0,6.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.806,18,99.0,951.0,3.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.896,18,99.0,951.0,3.0,17.0,16.49,83.1,16.0,14.1,14.5
06:59:18.986,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.076,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.166,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.256,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.345,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.435,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.525,18,99.0,951.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.615,18,99.0,893.0,3.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.705,18,99.0,893.0,1.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.795,18,99.0,893.0,1.0,17.0,16.24,83.1,16.0,14.1,14.5
06:59:19.916,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.006,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.095,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.185,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.276,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.365,18,99.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.455,18,98.0,893.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.545,18,98.0,895.0,1.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.635,18,98.0,895.0,0.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.726,18,98.0,895.0,0.0,17.0,15.24,83.1,16.0,14.1,14.5
06:59:20.815,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:20.906,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:20.996,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.086,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.176,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.265,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.385,18,98.0,895.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.476,18,98.0,897.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.565,18,98.0,897.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.657,18,98.0,897.0,0.0,17.0,15.16,83.1,16.0,14.1,14.5
06:59:21.745,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,14.1,14.5
06:59:21.835,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,14.1,14.5
06:59:21.925,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,14.1,14.5
06:59:22.015,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,15.7,14.5
06:59:22.105,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.195,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.286,18,98.0,897.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.376,18,98.0,911.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.496,18,98.0,911.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.585,18,98.0,911.0,0.0,17.0,15.36,83.1,16.0,15.7,15.3
06:59:22.676,18,98.0,911.0,0.0,17.0,14.86,83.1,16.0,15.7,15.3
06:59:22.766,18,98.0,911.0,0.0,17.0,14.86,83.1,16.0,15.7,15.3
06:59:22.855,18,98.0,911.0,0.0,17.0,14.86,83.1,16.0,15.7,15.3
06:59:22.946,18,98.0,911.0,0.0,17.0,14.86,83.1,16.0,16.1,15.3
06:59:23.035,18,98.0,911.0,0.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.126,19,98.0,911.0,0.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.216,19,99.0,911.0,0.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.305,19,99.0,895.0,0.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.397,19,99.0,895.0,2.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.485,19,99.0,895.0,2.0,17.0,14.86,83.1,16.0,16.1,15.7
06:59:23.576,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:23.666,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:23.756,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:23.845,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:23.935,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.026,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.115,19,99.0,895.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.205,19,99.0,904.0,2.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.326,19,99.0,904.0,5.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.416,19,99.0,904.0,5.0,17.0,15.3,83.1,16.0,16.1,15.7
06:59:24.505,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,16.1,15.7
06:59:24.595,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,16.1,15.7
06:59:24.685,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,16.1,15.7
06:59:24.776,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,15.3,15.7
06:59:24.866,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,15.3,14.5
06:59:24.955,19,99.0,904.0,5.0,17.0,14.77,83.1,16.0,15.3,14.5
06:59:25.045,19,100.0,904.0,5.0,17.0,14.77,83.1,16.0,15.3,14.5
06:59:25.135,19,100.0,1144.0,5.0,17.0,14.77,83.1,16.0,15.3,14.5
06:59:25.225,19,100.0,1144.0,9.0,17.0,14.77,83.1,16.0,15.3,14.5
06:59:25.316,19,100.0,1144.0,9.0,18.0,14.77,83.1,16.0,15.3,14.5
06:59:25.405,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,15.3,14.5
06:59:25.496,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,15.3,14.5
06:59:25.585,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,15.3,14.5
06:59:25.705,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:25.796,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:25.885,19,100.0,1144.0,9.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:25.976,19,97.0,1144.0,9.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:26.065,19,97.0,1019.0,9.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:26.155,19,97.0,1019.0,8.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:26.245,19,97.0,1019.0,8.0,18.0,19.44,83.1,16.0,14.1,14.5
06:59:26.336,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.425,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.516,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.605,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.695,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.786,19,97.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.876,19,99.0,1019.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:26.965,19,99.0,975.0,8.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:27.055,19,99.0,975.0,6.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:27.145,19,99.0,975.0,6.0,18.0,17.22,83.1,16.0,14.1,14.5
06:59:27.235,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.325,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.415,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.505,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.596,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.686,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.776,19,99.0,975.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.866,19,99.0,993.0,6.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:27.956,19,99.0,993.0,3.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:28.045,19,99.0,993.0,3.0,18.0,16.77,83.1,16.0,14.1,14.5
06:59:28.136,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,14.1,14.5
06:59:28.225,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,14.1,14.5
06:59:28.315,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,14.1,14.5
06:59:28.405,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,21.6,14.5
06:59:28.495,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:28.585,19,99.0,993.0,3.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:28.676,19,101.0,993.0,3.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:28.766,19,101.0,1053.0,3.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:28.856,19,101.0,1053.0,2.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:28.945,19,101.0,1053.0,2.0,18.0,18.41,83.1,16.0,21.6,21.6
06:59:29.036,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.6
06:59:29.125,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.6
06:59:29.216,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.6
06:59:29.306,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.6
06:59:29.426,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.515,19,101.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.605,19,103.0,1053.0,2.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.695,19,103.0,945.0,2.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.785,19,103.0,945.0,6.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.876,19,103.0,945.0,6.0,18.0,18.27,83.1,16.0,21.6,21.2
06:59:29.965,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,21.6,21.2
06:59:30.055,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,21.6,21.2
06:59:30.146,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,21.6,21.2
06:59:30.235,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,20.8,21.2
06:59:30.325,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.415,19,103.0,945.0,6.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.505,19,104.0,945.0,6.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.625,19,104.0,986.0,6.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.716,19,104.0,986.0,9.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.806,19,104.0,986.0,9.0,18.0,16.49,83.1,16.0,20.8,20.8
06:59:30.896,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,20.8,20.8
06:59:30.985,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,20.8,20.8
06:59:31.076,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,20.8,20.8
06:59:31.166,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,22.0,20.8
06:59:31.255,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.345,19,104.0,986.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.435,19,105.0,986.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.526,19,105.0,1083.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.616,19,105.0,1083.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.705,19,105.0,1083.0,9.0,18.0,18.24,83.1,16.0,22.0,22.4
06:59:31.797,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,22.0,22.4
06:59:31.915,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,22.0,22.4
06:59:32.005,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,22.0,22.4
06:59:32.095,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,18.4,22.4
06:59:32.185,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.275,19,105.0,1083.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.365,19,100.0,1083.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.456,19,100.0,1053.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.545,19,100.0,1053.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.635,19,100.0,1053.0,9.0,18.0,19.36,83.1,16.0,18.4,18.4
06:59:32.756,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,18.4,18.4
06:59:32.846,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,18.4,18.4
06:59:32.935,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,18.4,18.4
06:59:33.026,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,16.9,18.4
06:59:33.145,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.235,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.325,19,100.0,1053.0,9.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.416,19,100.0,931.0,9.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.505,19,100.0,931.0,5.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.597,19,100.0,931.0,5.0,18.0,17.66,83.1,16.0,16.9,16.9
06:59:33.685,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,16.9,16.9
06:59:33.776,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,16.9,16.9
06:59:33.925,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,16.9,16.9
06:59:34.015,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,18.4,16.9
06:59:34.105,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,18.4,18.8
06:59:34.225,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,18.4,18.8
06:59:34.315,19,100.0,931.0,5.0,18.0,16.05,83.1,16.0,18.4,18.8
06:59:34.405,19,100.0,929.0,5.0,18.0,16.05,83.1,16.0,18.4,18.8
06:59:34.495,19,100.0,929.0,3.0,18.0,16.05,83.1,16.0,18.4,18.8
06:59:34.585,19,100.0,929.0,3.0,17.0,16.05,83.1,16.0,18.4,18.8
06:59:34.676,19,100.0,929.0,3.0,17.0,15.19,83.1,16.0,18.4,18.8
